title,price,land,building,bed,bath,floor,certificate,location
Rumah Mewah Pinggir jln raya Cocok untuk INVESTASI dekat  Bandara NYIA,555000999,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah modern  Giripeni murah dekat Kota Wates,295000000,89,36,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah murah konsep minimalis modern di kulon progo,180000000,30,60,2,1,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I."
SMR256 - RUMAH MINIMALIS 160JUTA DEKAT BANDARA NYIA,160000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
RUMAH MURAH MINIMALIS DEKAT KOTA WATES. 20 MENIT KE BANDARA YIA,327000000,89,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah murah dengan konsep modern di kulon progo,160000000,100,52,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Jual Tanah 15 Menit Dari Bandara YIA Kulonprogo Jogja,144000000,118,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
perumahan murah dekat kampus uny pengasih kulon progo yogyakarta,271000000,89,40,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Apt. Mataram City Yudhistira Lt. 18 View Kota Murah,770000189,69,69,2,2,8,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Murah apartement di Yogya promo kemerdekaan mataramcity,600000018,36,34,1,1,3,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Perumahan selatan terminal Wates kulon Progo,299000000,80,39,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Baru Lebar Depan Ideal Dekat SMA/SMK Pengasih,295500000,131,40,2,1,0,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah siap huni Milir Pengasih dekat Kampus UNY Wates,475000000,131,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah Midern minimalis 2 LT Milir Pengasih dekat kota Wates,550000000,105,49,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah siap huni Milir Pengasih dekat Kampus UNY Wates,475000000,92,62,3,1,2,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
tahan gempa puting beliung rumah wates KULONPROGO dijual kpr,395000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Jual Rumah Fully Furnished Dalam Perumahan Griya Pengasih Kulon Progo,300000000,84,42,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Hunian Nyaman Lokasi Wates. Hanya 5 menit ke Bandara YIA Kulon Progo,309000000,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Open Desain Siap Bangun Giripeni Wates Bandara YIA,400000500,123,70,3,2,2,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Joglo Wates Mangku Jalan Aspal,1818000000,229,795,3,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
(RT) 38 unit kavling siap bangun di Kedungsari - Kulon Progo,250000000,72,40,2,1,1,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Perumahan Murah Bisa KPR Akses ke Bandara Baru Yogyakarta,225000000,72,36,2,1,0,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
RUMAH SIAP HUNI DI KAWASAN PEMDA KULON PROGO,750000000,70,72,2,3,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
"Rumah Mewah Naraya ,Dekat Bandara NYIA",561000211,123,103,4,3,2,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Jual Tanah 15 Menit Dari Bandara YIA Kulonprogo Jogja,144000000,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Tanah Jogja Dekat Bandara YIA 1 Jt-an,151200000,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Bangun Rumah Hemat 150 Jt Tanah Kulonprogo SHM Dekat Bandara YIA,240592500,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Dijual Tanah Jogja Bisa Angsur 12X Tanpa Bunga Sertipikat Hak Milik,300000000,137,100,1,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah strategis dan ciamik wates jogya,4000000000,700,500,2,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
160 juta desain custom dalam perumahan di Wates - SMR256,160000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
RUMAH MURAH MINIMALIS DEKAT KOTA WATES. 20 MENIT KE BANDARA YIA,327000000,96,40,2,1,4,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Hunian Nyaman Lokasi Wates. Hanya 5 menit ke Bandara YIA Kulon Progo,309000000,94,45,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Modern Lingkungan Ramai Area Relokasi Pemda,294150000,131,40,2,1,0,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah minimalis Area Kulon Progo -Margosari,430000000,72,36,2,1,1,HGB - Hak Guna Bangun,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
RUMAH MURAH MINIMALIS DEKAT KOTA WATES. 20 MENIT KE BANDARA YIA,327000000,71,48,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
For sale rumah minimalis full furnished,300000000,84,42,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Hunian Terjangkau-Area Bandara NYIA Rumah Minimalis di Wates,575000002,81,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Jual rumah jogja istimewa,4000000000,324,275,5,3,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Jual rumah siap bangun di Wates Kulonprogo Yogyakarta,275000000,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah murah belakang Polsek Panjatan Kulonprogo,525000000,104,50,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah siap bangun di daerah strategis kulon progo 15 menit ke NYIA,350000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Dijual rumah murah dekat kampus,400000000,70,36,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Villa Mezzanine Dgn Kolamrenang Pribadi Barat Wirobrajan,1209000000,335,125,3,2,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah dalam perumahan dekat resto joglo pengasih kulon progo,1500000000,335,130,3,2,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Dijual Rumah Pribadi MURAH MERIAH,1379080000,146,110,4,3,2,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Perumahan Murah di Giripeni Wates Yogyakarta,400000000,71,48,2,1,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Joglo Cocok Dikelola Jadi Guest House,1799999000,795,229,3,4,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah Panjatan Rumah Murah Asri Siap Huni di Kulonprogo Jogja,155000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Tanah Kulon Progo Murah Dijual Legalitas SHM,388700000,70,45,2,1,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah murah dengan etnik Jawa di kulon progo,400000000,70,48,2,1,1,HGB - Hak Guna Bangun,"Wates, Kulon Progo Kab., Yogyakarta D.I."
Rumah harga launching,275000000,130,30,2,1,1,SHM - Sertifikat Hak Milik,"Pengasih, Kulon Progo Kab., Yogyakarta D.I."
Rumah Siap Huni belakang UMBY Sedayu,400000000,70,40,2,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah super aestetis view sawah desain mewah 2 lantai minimalis di Yk,638200000,84,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah paling murah di Jogja Barat minimalis scandinavian,195000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Mewah di Sedayu Bantul Kota Dekat Kampus Mercu Buana Siap Huni,555500009,75,68,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"5 Menit Stasiun Wates, Luasan 137 m2",191800000,61,30,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
"SIAP HUNI! Tipe 40 Lok. The Naya Residence Sedayu Bantul, Kualitas Joz",425000000,68,36,2,1,23,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Jual Cepat Rumah Murah,275000000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis di Jogja Barat,397000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Promo Bisa KPR Dekat Bandara YIA,242000000,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
DAHAYU THE RESIDENCE RUMAH SCANDINAVIAN 300 JT AN,325000000,81,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Jual Rumah Tipe 40 + Tanah 90 m² Rp 315 juta di Jalan Wates KM 11,5",315001507,90,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Jual 2 Unit Rumah Siap Bangun di Sedayu, Proses Pembangunan 3-4 Bulan",320000108,101,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Murah 275Juta Minimalis Modern Jaten Argosari Sedayu Jl Wates,275000000,69,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Kavling Rumah Dekat Kelurahan Banyuroto Nanggulan Kulon Progo,245000000,126,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
Rumah Modern Nyaman Untuk Keluarga,400000000,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan Bale Tarendra Strategis di jln wates-Yogyakarta,475000000,121,40,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
RUMAH DI SEDAYU BANTUL JALAN WATES KM 9 BELAKANG CIPUTRA,428000000,103,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah di Sedayu Bantul dekat Jalan Utama Wates Akses Jalan Lebar,385000008,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
HUNIAN MODERN DEKAT KARST TUBING - SMR 246,530000000,110,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Casa Illona Sedayu,565000000,108,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis,397000000,84,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Segera miliki rumah super asri nyaman view sawah impian anda di Jogja,678500000,117,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Super murah hanya 195 juta di Jogja rumah minimalis scandinavian,195000000,59,30,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Rumah Cantik Scandinavian DAHAYU RESIDENCE
Jogja Barat!!!",300000000,82,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan 300jutaan siap bangun di Jln Wates dekat UMBY,398000000,82,46,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dijual Rumah Area Pemukiman Padat Dekat Raminten Resort,185550000,95,36,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
"PROMO POTONGAN CASH 20 JUTA, POTONGAN KPR 10 JUTA",365100444,82,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Tumbuh Dengan Gaya Eropa,450000000,96,77,2,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Hunian Elite Lingkungan Asri 1,5 KM Polres Kulonprogo",230500000,119,40,2,1,0,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Perumahan Murah Asri Jogja 400jtan Dekat Kampus Mercubuana,426000000,71,48,3,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Cantik jalan wates km 9 sedayu,345000000,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Dekat UMY di Jl Wates KM 9 Proses Bangun,425000008,105,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
RUMAH DI ARGOSARI SEDAYU BANTUL JALAN WATES DEKAT SMP PANGUDI LUHUR,320000000,70,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah siap huni dlm perum di jalan wates km 10,475000000,70,40,2,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Jual 2 Unit Rumah Siap Bangun di Sedayu, Proses Pembangunan 3-4 Bulan",320000108,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan Murah Asri Jogja 400jtan Dekat Kampus Mercubuana,426000000,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah murah 2 lantai Jogja yuk segera booking sblm harga naik,693400000,86,77,2,2,2,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Tanah Kavling Strategis,133000000,89,89,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Rumah Minimalis Belakang Basarnas Jakan Wates Sedayu,330000000,88,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah 2 lantai harga murah,762000000,80,120,3,3,3,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
45Dijual Rumah Siap Bangun Lokasi Dekat Jl.Wates Di Sedayu Bantul,385000008,75,44,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan Jogjakarta 300jutaan murah &amp; design modern,349000000,90,60,3,2,2,SHM - Sertifikat Hak Milik,"Sentolo, Kulon Progo Kab., Yogyakarta D.I."
Jual tanah dan bangunan,1000000000,526,300,3,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
"ISTIMEWA Rumah Cantik di Sedayu Residence, Bonus AC/Kanopi/Pagar",485000000,74,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dijual rumah hunian siap pakai,330000000,101,75,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah 2 lantai minimalis aesthetic pemandangan sawah di Jogja sisa 1 u,638200000,84,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
MURAH MERIAH RUMAH BARU REWULU ARGOMULYO SEDAYU BANTUL JALAN WATES,599000000,140,100,2,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah murah asri view sawah Jogja harga super murah terjangkau,629500000,84,60,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dijual rumah sekitar kampus mercubuana,347000000,71,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah 3KT dekat Kampus Mercu Buana di Sedayu Bantul 2 Lantai Siap Huni,630000054,72,77,2,2,0,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah 3KT dekat Kampus Mercu Buana di Sedayu Bantul 2 Lantai Siap Huni,630000054,71,77,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Jual Rumah Mungil Siap Bangun Type 36/101 Rp320jt di Jl. Wates KM 11,5",320000507,101,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dijual Rumah Sertifikat SHM DI Jl Pengasih - Nanggulan,504300000,122,40,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
"Rumah Dijual Fasum Paving 5 m 1,5 KM Polres Kulonprogo",231400000,113,40,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Pe 1Drumahan cluster dekat polsek panjatan,520000000,108,50,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Lingkungan rumah nyaman asri di Jogja view sawah,693400000,71,77,2,2,2,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah baru kawasan strategis dekat kampus umy,568108500,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"PROMO Launching, Hunian Modern di Jogja",447000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Cantik Minimalis Dekat Kampus Mercubuana,379000000,78,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah elegan 700jutaan jln Wates KM 9,798000000,108,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
RUMAH MODERN MINIMALIS 400JUTAAN DEKAT KAMPUS 1 MERCUBUANA,490000000,84,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Dalam Perumahan Di Selatan Kampus Mercubuana Jl Wates,525000000,86,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
rumah murah dekat pasar sungapan,250000000,84,84,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
RUMAH BARU MURAH DI ARGOMULYO SEDAYU,385000000,85,84,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Hunian Modern Minimalis Nyaman Strategis Dekat Kampus Mercubuana UMY,477999992,120,55,3,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
Rumah Baru Lingkungan Ramai Dekat Pasar Gamping,365950000,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Hunian Elite Akses Jalan 6 m Dekat Puskesmas Nanggulan,200750000,120,40,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
400 Jutaan! Siap Bangun Hunian Cantik Baru di Graha Sedayu Pratama,415000000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
RUMAH CANTIK MURAH DI SEDAYU,300000000,105,89,2,1,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Super murah hanya 195 juta di Jogja rumah minimalis scandinavian,195000000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan siap Bangun - Ndalem Hinggil,495873000,70,48,3,2,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
PERUMAHAN MODERN MULAI 400JUTAAN DEKAT KAMPUS 1 MERCUBUANA,490000000,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan Baru Minimalis terbaik dijogja,400000000,80,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Hanya 397 Juta saja sudah punya Rumah Cantik Minimalis,397000000,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
dijual rumah murah di sedayu bisa kpr,340008000,36,80,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Perumahan baru 300jutaan di kawasan Jogja Barat - STL 022,334800000,80,40,3,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Bangun Graha Metes,299000000,72,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah murah tinggal Huni,1600000000,170,150,4,1,1,SHM - Sertifikat Hak Milik,"Lendah, Kulon Progo Kab., Yogyakarta D.I."
Rumah murah belakang Polsek Panjatan Kulonprogo,525000000,108,50,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
"Jual Rumah Jogja Sertifikat SHM KPR DP 5%, Nego Sampai Jadi",495000000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah minimalis Sedayu Bantul,295000000,97,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"MUTIARA AWANA SEDAYU, Mulai 300 Jutaan, SHM IMB Lengkap, Siap Bangun",359000000,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Dijual Murah Di Dekat Kampus Mercubuana Jl Wates,325000007,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Promo Rumah Murah Sedayu,340000000,96,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Murah Siap Huni dekat RS Mitra Sehat,400500800,94,45,2,1,0,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah murah furnish dlm perumahan di Sedayu,499000000,84,52,3,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Dekat Puskesmas Nanggulan, Rumah Modern Akses Jalan 6 m",234100000,94,36,2,1,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
Rumah Dijual Air Jernih Dekat Bandara YIA,228700000,124,40,2,1,0,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Hunian Elite Area Pemukiman Padat Selatan rs Mitra Sehat,347900000,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Dijual Air Jernih Pemandangan Bukit,197450000,121,40,2,1,0,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
"Jual Rumah Dlm Kampung - Jl.Wates, Dkt Museum Suharto",690000000,450,200,3,2,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Jual 2 Unit Rumah Siap Bangun di Sedayu, Proses Pembangunan 3-4 Bulan",320000108,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Jual Rumah Siap Bangun Type 40+Tanah 101m² Rp 335 juta di Jogja Barat,335000030,101,40,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
MINIMALIS 180JUTA SIAP BANGUN DI PANJATAN - SMR 258,180000000,62,30,2,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Villa kampung Sedayu jln wates km 12,295000000,69,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
"Dijual Tanah Sedayu Jogja, 15 Menit Kampus Mercubunana Gamping",1200000,136,136,3,2,1,SHM - Sertifikat Hak Milik,"Nanggulan, Kulon Progo Kab., Yogyakarta D.I."
Tanah Kavling Dekat Calon Kampus Atmajaya dan Pintu Tol Wates,125000000,109,109,3,1,1,SHM - Sertifikat Hak Milik,"Panjatan, Kulon Progo Kab., Yogyakarta D.I."
Orizya Estate Sedayu Hunian Memikat Harga Hemat,389000000,71,36,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Casa Illona Sedayu,597000000,95,45,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Cantik Dekat UMY,405000000,79,36,2,1,1,HGB - Hak Guna Bangun,"Sedayu, Bantul Kab., Yogyakarta D.I."
MINIMALIS 300JUTAAN DEKAT KAMPUS 1 UMBY,379000000,85,55,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dapatkan segera cluster mewah strategis Greenland  Giwangan,950000000,80,120,3,3,3,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Rumah Baru Dalam Cluster JL Wates Km 9,475000000,68,75,3,2,2,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
Dijual rumah bisa Nego Jogja Barat,348000000,113,50,2,1,1,SHM - Sertifikat Hak Milik,"Sedayu, Bantul Kab., Yogyakarta D.I."
